player_id,full_name,position,age,experience,average_draft_position,projected_ppg,expected_ppg,comp_n,self_n_seasons,stock,description
2972515,Cooper Rush,QB,32,9,170,0,0,11,3,WILDCARD,Cooper Rush is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 2.18x his preseason projection. Outcomes here run wide — real weekly-winner upside with real downside risk.
3051381,Mike White,QB,31,8,170,0,0,18,3,WILDCARD,Mike White is projected for 0.0 PPG off an ADP of 170.0. Similar quarterback profiles (18 comps) hit their projection 61% of the time and busted 39% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
16140,Ryan Griffin,QB,36,13,170,0,0,5,3,RISKY,"Ryan Griffin is projected for 0.0 PPG off an ADP of 170.0. Limited historical comps make this a lower-confidence read. Health, role, or situational uncertainty make him a volatile bet."
3722362,Brett Rypien,QB,30,7,170,0,0,19,3,AVERAGE,Brett Rypien is projected for 0.0 PPG off an ADP of 170.0. Similar quarterback profiles (19 comps) hit their projection 58% of the time and busted 42% of the time. Production and cost look roughly in line with expectations.
3045169,Tim Boyle,QB,31,8,170,0,0,18,3,AVERAGE,Tim Boyle is projected for 0.0 PPG off an ADP of 170.0. Similar quarterback profiles (18 comps) hit their projection 61% of the time and busted 39% of the time. Production and cost look roughly in line with expectations.
16757,Derek Carr,QB,35,12,170,0,0,5,3,AVERAGE,Derek Carr is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 1.03x his preseason projection. Production and cost look roughly in line with expectations.
16760,Jimmy Garoppolo,QB,34,12,170,0,0,8,3,BUST,"Jimmy Garoppolo is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 0.17x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
14881,Russell Wilson,QB,37,14,170,0,0,6,3,AVERAGE,Russell Wilson is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 0.81x his preseason projection. Production and cost look roughly in line with expectations.
3124092,John Wolford,QB,30,5,170,0,0,19,3,WILDCARD,John Wolford is projected for 0.0 PPG off an ADP of 170.0. Similar quarterback profiles (19 comps) hit their projection 58% of the time and busted 42% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4239086,Desmond Ridder,QB,27,4,170,0,0,21,3,BUST,"Desmond Ridder is projected for 0.0 PPG off an ADP of 170.0. Similar quarterback profiles (21 comps) hit their projection 57% of the time and busted 43% of the time. Age, injury trend, and comparable outcomes point to real disappointment risk."
4035312,Anthony Brown Jr.,QB,28,2,170,0,0,18,2,WILDCARD,Anthony Brown Jr. is projected for 0.0 PPG off an ADP of 170.0. Similar quarterback profiles (18 comps) hit their projection 56% of the time and busted 44% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4243322,Jake Haener,QB,27,3,170,0,0,21,3,AVERAGE,Jake Haener is projected for 0.0 PPG off an ADP of 170.0. Similar quarterback profiles (21 comps) hit their projection 57% of the time and busted 43% of the time. Production and cost look roughly in line with expectations.
4367178,Dorian Thompson-Robinson,QB,26,3,170,0,0,18,3,AVERAGE,Dorian Thompson-Robinson is projected for 0.0 PPG off an ADP of 170.0. Similar quarterback profiles (18 comps) hit their projection 56% of the time and busted 39% of the time. Production and cost look roughly in line with expectations.
4373632,Jaren Hall,QB,28,2,170,0,0,18,2,WILDCARD,Jaren Hall is projected for 0.0 PPG off an ADP of 170.0. Similar quarterback profiles (18 comps) hit their projection 56% of the time and busted 44% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4360175,Clayton Tune,QB,27,3,170,0,0,20,3,AVERAGE,Clayton Tune is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at -0.05x his preseason projection. Production and cost look roughly in line with expectations.
4427105,Max Duggan,QB,25,1,170,0,0,19,1,WILDCARD,Max Duggan is projected for 0.0 PPG off an ADP of 170.0. Similar quarterback profiles (19 comps) hit their projection 58% of the time and busted 37% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4244688,Nathan Rourke,QB,28,1,170,0,0,18,1,WILDCARD,Nathan Rourke is projected for 0.0 PPG off an ADP of 170.0. Similar quarterback profiles (18 comps) hit their projection 56% of the time and busted 44% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4360799,Jordan Travis,QB,26,0,170,0,0,18,1,WILDCARD,Jordan Travis is projected for 0.0 PPG off an ADP of 170.0. Similar quarterback profiles (18 comps) hit their projection 56% of the time and busted 39% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
3886812,Jake Browning,QB,30,7,170.1,0.6,7.241451654,2,2,BREAKOUT,"Jake Browning is projected for 0.6 PPG off an ADP of 170.1. Over his last 2 seasons he's landed at 28.67x his preseason projection. Age, trend, and role all point toward a real step forward this year."
2511109,Trevor Siemian,QB,34,11,170.1,0,0,0,3,SLEEPER,Trevor Siemian is projected for 0.0 PPG off an ADP of 170.1. Limited historical comps make this a lower-confidence read. His ADP undersells his likely output — worth a look in the later rounds.
2565969,Taylor Heinicke,QB,33,11,170.1,0,0,1,3,SLEEPER,Taylor Heinicke is projected for 0.0 PPG off an ADP of 170.1. Over his last 3 seasons he's landed at 0.09x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
4034946,Kyle Trask,QB,28,5,170.1,0,0,1,3,SLEEPER,Kyle Trask is projected for 0.0 PPG off an ADP of 170.1. Over his last 3 seasons he's landed at -0.01x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
2578570,Jacoby Brissett,QB,33,10,170.2,11.75,375.5589339,0,3,BREAKOUT,"Jacoby Brissett is projected for 11.8 PPG off an ADP of 170.2. Over his last 3 seasons he's landed at 62.92x his preseason projection. Age, trend, and role all point toward a real step forward this year."
15864,Geno Smith,QB,35,13,170.3,13.65,12.69250536,1,3,SLEEPER,Geno Smith is projected for 13.7 PPG off an ADP of 170.3. Over his last 3 seasons he's landed at 0.86x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
4241479,Tua Tagovailoa,QB,28,6,170.8,6.74,6.297309986,1,3,SLEEPER,Tua Tagovailoa is projected for 6.7 PPG off an ADP of 170.8. Over his last 3 seasons he's landed at 0.87x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
4429795,Jahmyr Gibbs,RB,24,3,1.9,21.48,26.94298484,63,3,BREAKOUT,"Jahmyr Gibbs is projected for 21.5 PPG off an ADP of 1.9. Over his last 3 seasons he's landed at 1.20x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4430807,Bijan Robinson,RB,24,3,2.3,20.73,24.10671964,64,3,STAR,"Bijan Robinson is projected for 20.7 PPG off an ADP of 2.3. Over his last 3 seasons he's landed at 1.03x his preseason projection. He's an established, consistent difference-maker at the position."
3117251,Christian McCaffrey,RB,30,9,5.6,20.61,16.94015871,22,3,AVERAGE,Christian McCaffrey is projected for 20.6 PPG off an ADP of 5.6. Over his last 3 seasons he's landed at 0.89x his preseason projection. Production and cost look roughly in line with expectations.
4242335,Jonathan Taylor,RB,27,6,8.4,18.16,18.22824766,57,3,BREAKOUT,"Jonathan Taylor is projected for 18.2 PPG off an ADP of 8.4. Over his last 3 seasons he's landed at 1.10x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4429160,De'Von Achane,RB,24,3,12.4,17.22,20.75504014,68,3,RISKY,"De'Von Achane is projected for 17.2 PPG off an ADP of 12.4. Over his last 3 seasons he's landed at 1.14x his preseason projection. Health, role, or situational uncertainty make him a volatile bet."
4379399,James Cook III,RB,26,4,13.5,16.44,16.45354711,65,3,STAR,"James Cook III is projected for 16.4 PPG off an ADP of 13.5. Over his last 3 seasons he's landed at 1.09x his preseason projection. He's an established, consistent difference-maker at the position."
4890973,Ashton Jeanty,RB,22,1,14.3,16.56,23.20732407,40,1,BREAKOUT,"Ashton Jeanty is projected for 16.6 PPG off an ADP of 14.3. Similar running back profiles (40 comps) hit their projection 32% of the time and busted 25% of the time. Age, trend, and role all point toward a real step forward this year."
3929630,Saquon Barkley,RB,29,8,15.7,16.08,14.5554551,29,3,BUST,"Saquon Barkley is projected for 16.1 PPG off an ADP of 15.7. Over his last 3 seasons he's landed at 0.99x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
4870808,Jeremiyah Love,RB,21,0,18.4,16.4,31.65451512,26,0,BREAKOUT,"Jeremiyah Love is projected for 16.4 PPG off an ADP of 18.4. Similar running back profiles (26 comps) hit their projection 35% of the time and busted 23% of the time. Age, trend, and role all point toward a real step forward this year."
3043078,Derrick Henry,RB,32,10,19,16.13,17.03183531,7,3,STAR,"Derrick Henry is projected for 16.1 PPG off an ADP of 19.0. Over his last 3 seasons he's landed at 1.11x his preseason projection. He's an established, consistent difference-maker at the position."
4685382,Omarion Hampton,RB,23,1,20.6,16.43,21.09390357,61,1,BREAKOUT,"Omarion Hampton is projected for 16.4 PPG off an ADP of 20.6. Similar running back profiles (61 comps) hit their projection 33% of the time and busted 28% of the time. Age, trend, and role all point toward a real step forward this year."
4047365,Josh Jacobs,RB,28,7,26.6,16.09,15.34900912,47,3,AVERAGE,Josh Jacobs is projected for 16.1 PPG off an ADP of 26.6. Over his last 3 seasons he's landed at 1.03x his preseason projection. Production and cost look roughly in line with expectations.
4362238,Chase Brown,RB,26,3,27.1,16.02,17.34543243,88,3,BREAKOUT,"Chase Brown is projected for 16.0 PPG off an ADP of 27.1. Over his last 3 seasons he's landed at 1.17x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4567048,Kenneth Walker III,RB,25,4,28.4,16.03,15.69203281,95,3,BREAKOUT,"Kenneth Walker III is projected for 16.0 PPG off an ADP of 28.4. Over his last 3 seasons he's landed at 0.90x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4427366,Breece Hall,RB,25,4,33.5,16.06,15.3503151,95,3,BREAKOUT,"Breece Hall is projected for 16.1 PPG off an ADP of 33.5. Over his last 3 seasons he's landed at 0.85x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4361579,Javonte Williams,RB,26,5,37.9,15.23,14.81199434,88,3,BREAKOUT,"Javonte Williams is projected for 15.2 PPG off an ADP of 37.9. Over his last 3 seasons he's landed at 0.94x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4430737,Kyren Williams,RB,26,4,38.6,13.66,13.48484308,88,3,STAR,"Kyren Williams is projected for 13.7 PPG off an ADP of 38.6. Over his last 3 seasons he's landed at 0.97x his preseason projection. He's an established, consistent difference-maker at the position."
4696981,Cam Skattebo,RB,24,1,43.2,14.24,20.01517797,100,1,RISKY,"Cam Skattebo is projected for 14.2 PPG off an ADP of 43.2. Similar running back profiles (100 comps) hit their projection 31% of the time and busted 28% of the time. Health, role, or situational uncertainty make him a volatile bet."
4239996,Travis Etienne Jr.,RB,27,5,45.3,14.2,13.72932825,79,3,STAR,"Travis Etienne Jr. is projected for 14.2 PPG off an ADP of 45.3. Over his last 3 seasons he's landed at 0.94x his preseason projection. He's an established, consistent difference-maker at the position."
4596448,Bucky Irving,RB,24,2,54.8,12.74,16.09959194,99,2,RISKY,"Bucky Irving is projected for 12.7 PPG off an ADP of 54.8. Over his last 2 seasons he's landed at 1.31x his preseason projection. Health, role, or situational uncertainty make him a volatile bet."
4685702,Quinshon Judkins,RB,22,1,56.6,13.23,26.27911135,63,1,RISKY,"Quinshon Judkins is projected for 13.2 PPG off an ADP of 56.6. Similar running back profiles (63 comps) hit their projection 32% of the time and busted 32% of the time. Health, role, or situational uncertainty make him a volatile bet."
4432710,TreVeyon Henderson,RB,23,1,61.4,12.25,14.67699858,86,1,BREAKOUT,"TreVeyon Henderson is projected for 12.2 PPG off an ADP of 61.4. Similar running back profiles (86 comps) hit their projection 33% of the time and busted 33% of the time. Age, trend, and role all point toward a real step forward this year."
4685512,Jadarian Price,RB,22,0,68.5,11.4,15.78070581,64,0,BREAKOUT,"Jadarian Price is projected for 11.4 PPG off an ADP of 68.5. Similar running back profiles (64 comps) hit their projection 33% of the time and busted 31% of the time. Age, trend, and role all point toward a real step forward this year."
4259545,D'Andre Swift,RB,27,6,70,12.45,12.41527831,81,3,STAR,"D'Andre Swift is projected for 12.4 PPG off an ADP of 70.0. Over his last 3 seasons he's landed at 1.02x his preseason projection. He's an established, consistent difference-maker at the position."
4035538,David Montgomery,RB,29,7,72.1,11.31,11.10585671,44,3,AVERAGE,David Montgomery is projected for 11.3 PPG off an ADP of 72.1. Over his last 3 seasons he's landed at 1.02x his preseason projection. Production and cost look roughly in line with expectations.
4882093,Bhayshul Tuten,RB,23,1,76.5,12.05,73.12672912,86,1,BREAKOUT,"Bhayshul Tuten is projected for 12.1 PPG off an ADP of 76.5. Similar running back profiles (86 comps) hit their projection 31% of the time and busted 33% of the time. Age, trend, and role all point toward a real step forward this year."
4241416,Chuba Hubbard,RB,27,5,88.2,10.87,11.25471432,81,3,AVERAGE,Chuba Hubbard is projected for 10.9 PPG off an ADP of 88.2. Over his last 3 seasons he's landed at 1.10x his preseason projection. Production and cost look roughly in line with expectations.
3916148,Tony Pollard,RB,29,7,90.8,11.15,10.47183323,45,3,STAR,"Tony Pollard is projected for 11.2 PPG off an ADP of 90.8. Over his last 3 seasons he's landed at 0.93x his preseason projection. He's an established, consistent difference-maker at the position."
4569987,Jaylen Warren,RB,27,4,95.1,11.23,9.988325396,86,3,AVERAGE,Jaylen Warren is projected for 11.2 PPG off an ADP of 95.1. Over his last 3 seasons he's landed at 0.79x his preseason projection. Production and cost look roughly in line with expectations.
3042519,Aaron Jones Sr.,RB,31,9,102.2,11.09,10.45614274,25,3,AVERAGE,Aaron Jones Sr. is projected for 11.1 PPG off an ADP of 102.2. Over his last 3 seasons he's landed at 0.91x his preseason projection. Production and cost look roughly in line with expectations.
4038815,Rico Dowdle,RB,28,6,102.4,10.9,15.24510372,65,3,BREAKOUT,"Rico Dowdle is projected for 10.9 PPG off an ADP of 102.4. Over his last 3 seasons he's landed at 1.87x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4569173,Rhamondre Stevenson,RB,28,5,109.5,11.22,11.26164048,65,3,AVERAGE,Rhamondre Stevenson is projected for 11.2 PPG off an ADP of 109.5. Over his last 3 seasons he's landed at 1.06x his preseason projection. Production and cost look roughly in line with expectations.
4241985,J.K. Dobbins,RB,27,6,109.7,10.08,10.34631466,86,3,AVERAGE,J.K. Dobbins is projected for 10.1 PPG off an ADP of 109.7. Over his last 3 seasons he's landed at 1.07x his preseason projection. Production and cost look roughly in line with expectations.
4371733,Kenny Gainwell,RB,27,5,110.4,10.13,9.574047127,87,3,BREAKOUT,"Kenny Gainwell is projected for 10.1 PPG off an ADP of 110.4. Over his last 3 seasons he's landed at 0.91x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4697815,Rachaad White,RB,27,4,111.3,10.27,9.903278021,87,3,AVERAGE,Rachaad White is projected for 10.3 PPG off an ADP of 111.3. Over his last 3 seasons he's landed at 0.95x his preseason projection. Production and cost look roughly in line with expectations.
4568490,RJ Harvey,RB,25,1,116.8,9.81,10.18210246,106,1,BREAKOUT,"RJ Harvey is projected for 9.8 PPG off an ADP of 116.8. Similar running back profiles (106 comps) hit their projection 31% of the time and busted 30% of the time. Age, trend, and role all point toward a real step forward this year."
4608686,Kyle Monangai,RB,24,1,117.8,10.36,16.76195667,110,1,BREAKOUT,"Kyle Monangai is projected for 10.4 PPG off an ADP of 117.8. Similar running back profiles (110 comps) hit their projection 32% of the time and busted 30% of the time. Age, trend, and role all point toward a real step forward this year."
4429096,Blake Corum,RB,25,2,126.3,9.38,9.449589578,105,2,BREAKOUT,"Blake Corum is projected for 9.4 PPG off an ADP of 126.3. Over his last 2 seasons he's landed at 0.94x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4678008,Jonathon Brooks,RB,23,2,128.5,8.55,7.30446324,93,2,WILDCARD,Jonathon Brooks is projected for 8.6 PPG off an ADP of 128.5. Over his last 2 seasons he's landed at 0.18x his preseason projection. Outcomes here run wide — real weekly-winner upside with real downside risk.
4575131,Jacory Croskey-Merritt,RB,25,1,135.1,8.92,8.954934698,106,1,BREAKOUT,"Jacory Croskey-Merritt is projected for 8.9 PPG off an ADP of 135.1. Similar running back profiles (106 comps) hit their projection 31% of the time and busted 30% of the time. Age, trend, and role all point toward a real step forward this year."
4426385,Zach Charbonnet,RB,25,3,142,12.15,13.9742289,105,3,RISKY,"Zach Charbonnet is projected for 12.2 PPG off an ADP of 142.0. Over his last 3 seasons he's landed at 1.25x his preseason projection. Health, role, or situational uncertainty make him a volatile bet."
4429059,Woody Marks,RB,25,1,144,7.51,10.05899128,112,1,BREAKOUT,"Woody Marks is projected for 7.5 PPG off an ADP of 144.0. Similar running back profiles (112 comps) hit their projection 30% of the time and busted 32% of the time. Age, trend, and role all point toward a real step forward this year."
4361529,Isiah Pacheco,RB,27,4,147.2,7.27,5.428840962,92,3,AVERAGE,Isiah Pacheco is projected for 7.3 PPG off an ADP of 147.2. Over his last 3 seasons he's landed at 0.51x his preseason projection. Production and cost look roughly in line with expectations.
3054850,Alvin Kamara,RB,31,9,148.3,7.32,6.774791914,26,3,AVERAGE,Alvin Kamara is projected for 7.3 PPG off an ADP of 148.3. Over his last 3 seasons he's landed at 0.87x his preseason projection. Production and cost look roughly in line with expectations.
4360569,Jordan Mason,RB,27,4,149.3,7.64,8.527400944,92,3,BREAKOUT,"Jordan Mason is projected for 7.6 PPG off an ADP of 149.3. Over his last 3 seasons he's landed at 1.27x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4428557,Tyjae Spears,RB,25,3,150.3,8.77,8.401934994,111,3,BREAKOUT,"Tyjae Spears is projected for 8.8 PPG off an ADP of 150.3. Over his last 3 seasons he's landed at 0.85x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4362619,Chris Rodriguez Jr.,RB,26,3,165.9,4.19,9.558708025,105,3,RISKY,"Chris Rodriguez Jr. is projected for 4.2 PPG off an ADP of 165.9. Over his last 3 seasons he's landed at 3.56x his preseason projection. Health, role, or situational uncertainty make him a volatile bet."
4373626,Tyler Allgeier,RB,26,4,166.5,5.38,5.195717687,103,3,AVERAGE,Tyler Allgeier is projected for 5.4 PPG off an ADP of 166.5. Over his last 3 seasons he's landed at 0.90x his preseason projection. Production and cost look roughly in line with expectations.
4429013,Tank Bigsby,RB,24,3,167.7,3.77,4.232486682,111,3,BREAKOUT,"Tank Bigsby is projected for 3.8 PPG off an ADP of 167.7. Over his last 3 seasons he's landed at 1.00x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4360516,Tyrone Tracy Jr.,RB,26,2,167.9,4.73,5.45650231,102,2,AVERAGE,Tyrone Tracy Jr. is projected for 4.7 PPG off an ADP of 167.9. Over his last 2 seasons he's landed at 1.35x his preseason projection. Production and cost look roughly in line with expectations.
4241474,Brian Robinson Jr.,RB,27,4,168.1,5.52,5.05227534,86,3,AVERAGE,Brian Robinson Jr. is projected for 5.5 PPG off an ADP of 168.1. Over his last 3 seasons he's landed at 0.86x his preseason projection. Production and cost look roughly in line with expectations.
3045147,James Conner,RB,31,9,169.6,0,0,22,3,BUST,"James Conner is projected for 0.0 PPG off an ADP of 169.6. Over his last 3 seasons he's landed at 0.96x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
4685247,Braelon Allen,RB,22,2,169.9,5.14,6.246800904,59,2,BREAKOUT,"Braelon Allen is projected for 5.1 PPG off an ADP of 169.9. Over his last 2 seasons he's landed at 0.81x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4685279,Jaydon Blue,RB,22,1,169.9,2.75,5.270308743,60,1,BREAKOUT,"Jaydon Blue is projected for 2.8 PPG off an ADP of 169.9. Similar running back profiles (60 comps) hit their projection 33% of the time and busted 37% of the time. Age, trend, and role all point toward a real step forward this year."
4243315,Salvon Ahmed,RB,27,6,169.9,0,0,86,3,BUST,"Salvon Ahmed is projected for 0.0 PPG off an ADP of 169.9. Similar running back profiles (86 comps) hit their projection 28% of the time and busted 36% of the time. Age, injury trend, and comparable outcomes point to real disappointment risk."
4426386,Roschon Johnson,RB,25,3,169.9,0,0,101,3,BUST,"Roschon Johnson is projected for 0.0 PPG off an ADP of 169.9. Over his last 3 seasons he's landed at 0.70x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
4567216,D.J. Williams,RB,26,1,169.9,0,0,100,1,FADE,D.J. Williams is projected for 0.0 PPG off an ADP of 169.9. Similar running back profiles (100 comps) hit their projection 30% of the time and busted 33% of the time. The gap between cost and expected output makes him easy to pass on.
4696044,Kaelon Black,RB,24,0,170,2.03,3.668310879,47,0,WILDCARD,Kaelon Black is projected for 2.0 PPG off an ADP of 170.0. Similar running back profiles (47 comps) hit their projection 49% of the time and busted 45% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4819231,Kaleb Johnson,RB,23,1,170,0.28,0.398141638,39,1,BREAKOUT,"Kaleb Johnson is projected for 0.3 PPG off an ADP of 170.0. Similar running back profiles (39 comps) hit their projection 49% of the time and busted 44% of the time. Age, trend, and role all point toward a real step forward this year."
16002,Kyle Juszczyk,RB,35,13,170,2.68,3.85958644,0,3,DIAMOND,Kyle Juszczyk is projected for 2.7 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 1.88x his preseason projection. He's being drafted well below his projected output — a clear value target.
4685350,Trevor Etienne,RB,22,1,170,1.87,2.845521079,28,1,WILDCARD,Trevor Etienne is projected for 1.9 PPG off an ADP of 170.0. Similar running back profiles (28 comps) hit their projection 39% of the time and busted 46% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4040761,Devin Singletary,RB,29,7,170,1.61,4.201540636,18,3,SLEEPER,Devin Singletary is projected for 1.6 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 3.00x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
4429299,Tahj Brooks,RB,24,1,170,1.09,1.597978675,46,1,BREAKOUT,"Tahj Brooks is projected for 1.1 PPG off an ADP of 170.0. Similar running back profiles (46 comps) hit their projection 50% of the time and busted 43% of the time. Age, trend, and role all point toward a real step forward this year."
3917668,Alec Ingold,RB,30,7,170,0.96,1.439273174,13,3,SLEEPER,Alec Ingold is projected for 1.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 0.80x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
4241961,Connor Heyward,RB,27,4,170,0.6,1.560811128,36,3,SLEEPER,Connor Heyward is projected for 0.6 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 3.26x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
3125107,Andrew Beck,RB,30,7,170,0.49,0.49,14,3,SLEEPER,Andrew Beck is projected for 0.5 PPG off an ADP of 170.0. Similar running back profiles (14 comps) hit their projection 50% of the time and busted 50% of the time. His ADP undersells his likely output — worth a look in the later rounds.
4039505,Reggie Gilliam,RB,29,6,170,0.47,0.47,19,3,WILDCARD,Reggie Gilliam is projected for 0.5 PPG off an ADP of 170.0. Similar running back profiles (19 comps) hit their projection 47% of the time and busted 47% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4599739,Kendre Miller,RB,24,3,170,0.43,0.581383766,47,3,SLEEPER,Kendre Miller is projected for 0.4 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 0.90x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
2515270,Michael Burton,RB,34,11,170,0.59,0.59,3,3,SLEEPER,Michael Burton is projected for 0.6 PPG off an ADP of 170.0. Limited historical comps make this a lower-confidence read. His ADP undersells his likely output — worth a look in the later rounds.
4429939,Jawhar Jordan,RB,27,0,170,0.4,0.803163222,38,0,SLEEPER,Jawhar Jordan is projected for 0.4 PPG off an ADP of 170.0. Similar running back profiles (38 comps) hit their projection 50% of the time and busted 47% of the time. His ADP undersells his likely output — worth a look in the later rounds.
4373273,British Brooks,RB,26,2,170,0.14,0.206003101,46,2,WILDCARD,British Brooks is projected for 0.1 PPG off an ADP of 170.0. Over his last 2 seasons he's landed at 0.06x his preseason projection. Outcomes here run wide — real weekly-winner upside with real downside risk.
4035537,Kene Nwangwu,RB,28,5,170,0.13,0.13,27,3,WILDCARD,Kene Nwangwu is projected for 0.1 PPG off an ADP of 170.0. Similar running back profiles (27 comps) hit their projection 41% of the time and busted 56% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4372561,Isaac Guerendo,RB,26,2,170,0.08,0.146338729,46,2,SLEEPER,Isaac Guerendo is projected for 0.1 PPG off an ADP of 170.0. Over his last 2 seasons he's landed at 1.02x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
4596602,Brashard Smith,RB,23,1,170,0.06,0.103660881,38,1,BREAKOUT,"Brashard Smith is projected for 0.1 PPG off an ADP of 170.0. Similar running back profiles (38 comps) hit their projection 47% of the time and busted 45% of the time. Age, trend, and role all point toward a real step forward this year."
4427728,Bam Knight,RB,25,3,170,0.05,0.540380125,46,3,BREAKOUT,"Bam Knight is projected for 0.1 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 19.85x his preseason projection. Age, trend, and role all point toward a real step forward this year."
4366963,Dylan Laube,RB,26,2,170,0.04,0.085690693,45,2,WILDCARD,Dylan Laube is projected for 0.0 PPG off an ADP of 170.0. Over his last 2 seasons he's landed at 1.78x his preseason projection. Outcomes here run wide — real weekly-winner upside with real downside risk.
4383429,Jacob Saylors,RB,26,1,170,0.02,0.02,47,1,WILDCARD,Jacob Saylors is projected for 0.0 PPG off an ADP of 170.0. Similar running back profiles (47 comps) hit their projection 53% of the time and busted 43% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
4690013,Rasheen Ali,RB,25,2,170,0.02,0.056072538,46,2,WILDCARD,Rasheen Ali is projected for 0.0 PPG off an ADP of 170.0. Over his last 2 seasons he's landed at 3.83x his preseason projection. Outcomes here run wide — real weekly-winner upside with real downside risk.
4240631,DeeJay Dallas,RB,27,6,170,0.01,0.02148205,37,3,SLEEPER,DeeJay Dallas is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 2.30x his preseason projection. His ADP undersells his likely output — worth a look in the later rounds.
4568024,Josh Williams,RB,25,1,170,0.01,0.022268162,46,1,WILDCARD,Josh Williams is projected for 0.0 PPG off an ADP of 170.0. Similar running back profiles (46 comps) hit their projection 52% of the time and busted 41% of the time. Outcomes here run wide — real weekly-winner upside with real downside risk.
3127586,Jeremy McNichols,RB,30,9,170,0,0,12,3,BUST,"Jeremy McNichols is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 2.81x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
2576336,Ameer Abdullah,RB,33,11,170,0,0,6,3,OVERVALUED,Ameer Abdullah is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 2.75x his preseason projection. His draft cost is running ahead of what the data supports.
4037457,Travis Homer,RB,28,7,170,0,0,26,3,WILDCARD,Travis Homer is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 1.33x his preseason projection. Outcomes here run wide — real weekly-winner upside with real downside risk.
4239934,AJ Dillon,RB,28,6,170,0,0,26,3,BUST,"AJ Dillon is projected for 0.0 PPG off an ADP of 170.0. Over his last 3 seasons he's landed at 1.97x his preseason projection. Age, injury trend, and comparable outcomes point to real disappointment risk."
4240657,Michael Carter,RB,27,4,170,0,0,38,3,OVERVALUED,Michael Carter is projected for 0.0 PPG off an ADP of 170.0. Similar running back profiles (38 comps) hit their projection 50% of the time and busted 47% of the time. His draft cost is running ahead of what the data supports.
4241555,Elijah Mitchell,RB,28,5,170,0,0,27,3,BUST,"Elijah Mitchell is projected for 0.0 PPG off an ADP of 170.0. Similar running back profiles (27 comps) hit their projection 41% of the time and busted 56% of the time. Age, injury trend, and comparable outcomes point to real disappointment risk."
